"","Comparison","Z","P.unadj","P.adj","subtype","sig","sig.adjust"
"1790","Apoptosis regulation - RTK signaling",1.03729219093676,0.2995997040402,0.6990659760938,"MSS_TP53neg","",""
"1791","Cell cycle - RTK signaling",1.13108811320784,0.25801800686996,0.685082294102997,"MSS_TP53neg","",""
"1792","Chromatin histone acetylation - RTK signaling",0.991130077530042,0.32162206791951,0.721307744557348,"MSS_TP53neg","",""
"1793","Chromatin histone methylation - RTK signaling",0.978364145806203,0.327894254578789,0.721367360073337,"MSS_TP53neg","",""
"1794","Chromatin other - RTK signaling",1.79992503592026,0.0718724758764067,0.535565868627418,"MSS_TP53neg",".",""
"1795","Cytoskeleton - RTK signaling",0.0432904489294779,0.965470004736554,0.978173557430456,"MSS_TP53neg","",""
"1796","DNA replication - RTK signaling",0.348191697479965,0.727696222586378,0.908636904959207,"MSS_TP53neg","",""
"1797","EGFR signaling - RTK signaling",-0.486374640871551,0.626701566987957,0.872096758880831,"MSS_TP53neg","",""
"1798","ERK MAPK signaling - RTK signaling",1.48962763962932,0.136322170363076,0.749771936996918,"MSS_TP53neg","",""
"1799","Genome integrity - RTK signaling",1.12600567622072,0.260163116720623,0.682928181391636,"MSS_TP53neg","",""
"1800","Hormone-related - RTK signaling",-0.930895652928769,0.351907543394495,0.725809308251146,"MSS_TP53neg","",""
"1801","IGF1R signaling - RTK signaling",0.242161325396253,0.808655161128899,0.929349961297392,"MSS_TP53neg","",""
"1802","Metabolism - RTK signaling",-0.438068542554715,0.661336597268833,0.87296430839486,"MSS_TP53neg","",""
"1803","Mitosis - RTK signaling",0.996771399764412,0.318875483603736,0.729309274380822,"MSS_TP53neg","",""
"1804","Other - RTK signaling",1.04625650471726,0.295442621162872,0.718392057774983,"MSS_TP53neg","",""
"1805","Other, kinases - RTK signaling",0.09727492817431,0.922508065978688,0.959907041626473,"MSS_TP53neg","",""
"1806","PI3K/MTOR signaling - RTK signaling",0.81644949753923,0.4142430967696,0.765521242830221,"MSS_TP53neg","",""
"1807","Protein stability and degradation - RTK signaling",0.467960399076542,0.639812909425972,0.874537172055618,"MSS_TP53neg","",""
"1808","ABL signaling - Unclassified",-0.0779228080730604,0.937889456352619,0.967198501863638,"MSS_TP53neg","",""
"1809","Apoptosis regulation - Unclassified",1.96371713452596,0.0495629044192282,0.636057273380095,"MSS_TP53neg","*",""
"1810","Cell cycle - Unclassified",1.99354279952882,0.0462020417910547,0.667041978358352,"MSS_TP53neg","*",""
"1811","Chromatin histone acetylation - Unclassified",1.65918460492598,0.0970785988394539,0.606085306267942,"MSS_TP53neg",".",""
"1812","Chromatin histone methylation - Unclassified",1.50650762274583,0.13193691178134,0.743351868816818,"MSS_TP53neg","",""
"1813","Chromatin other - Unclassified",2.54683270388716,0.0108705533336452,0.837032606690679,"MSS_TP53neg","*",""
"1814","Cytoskeleton - Unclassified",0.57143392586911,0.567705537520657,0.835286491511285,"MSS_TP53neg","",""
"1815","DNA replication - Unclassified",1.3003158909338,0.193492723831328,0.657306164779954,"MSS_TP53neg","",""
"1816","EGFR signaling - Unclassified",0.397378429988671,0.691088419225304,0.901928953904211,"MSS_TP53neg","",""
"1817","ERK MAPK signaling - Unclassified",2.40439897537485,0.0161990829094167,0.748397630415051,"MSS_TP53neg","*",""
"1818","Genome integrity - Unclassified",2.0268102171973,0.0426818251671311,0.704250115257663,"MSS_TP53neg","*",""
"1819","Hormone-related - Unclassified",-0.262841125532829,0.792673036049164,0.929479549885061,"MSS_TP53neg","",""
"1820","IGF1R signaling - Unclassified",1.04063920913525,0.298043026635657,0.702529991355478,"MSS_TP53neg","",""
"1821","Metabolism - Unclassified",0.229985984841225,0.818102660313164,0.930944406563256,"MSS_TP53neg","",""
"1822","Mitosis - Unclassified",1.85922608608539,0.062995098745202,0.538958067042284,"MSS_TP53neg",".",""
"1823","Other - Unclassified",1.90871119103824,0.0562993587049588,0.591143266402067,"MSS_TP53neg",".",""
"1824","Other, kinases - Unclassified",0.981027999034532,0.3265789344302,0.725382056282463,"MSS_TP53neg","",""
"1825","PI3K/MTOR signaling - Unclassified",1.76857369099307,0.0769650444637059,0.522909566797531,"MSS_TP53neg",".",""
"1826","Protein stability and degradation - Unclassified",1.26643828281554,0.205356212229504,0.677675500357363,"MSS_TP53neg","",""
"1827","RTK signaling - Unclassified",0.746907667966909,0.45511929703051,0.802538607740823,"MSS_TP53neg","",""
"1828","ABL signaling - WNT signaling",-0.502989563261133,0.614971609957551,0.86621001158655,"MSS_TP53neg","",""
"1829","Apoptosis regulation - WNT signaling",1.38655153744404,0.16557855467002,0.708308261643973,"MSS_TP53neg","",""
"1830","Cell cycle - WNT signaling",1.45200579874194,0.146499992889534,0.705031215780881,"MSS_TP53neg","",""
"1831","Chromatin histone acetylation - WNT signaling",1.20347448023949,0.228792761082652,0.695409576448586,"MSS_TP53neg","",""
"1832","Chromatin histone methylation - WNT signaling",1.13340314921509,0.257044992212847,0.690434804664741,"MSS_TP53neg","",""
"1833","Chromatin other - WNT signaling",2.10418557067284,0.0353622627164319,1,"MSS_TP53neg","*",""
"1834","Cytoskeleton - WNT signaling",0.167663187753711,0.866848258075034,0.953533083882537,"MSS_TP53neg","",""
"1835","DNA replication - WNT signaling",0.630473145782459,0.528385067199143,0.830319391312939,"MSS_TP53neg","",""
"1836","EGFR signaling - WNT signaling",-0.316161569160785,0.75187987608369,0.914127638817539,"MSS_TP53neg","",""
"1837","ERK MAPK signaling - WNT signaling",1.88135013693735,0.0599243050171345,0.576771435789919,"MSS_TP53neg",".",""
"1838","Genome integrity - WNT signaling",1.4693265599349,0.141744236175834,0.727620412369283,"MSS_TP53neg","",""
"1839","Hormone-related - WNT signaling",-0.822518529660082,0.410781845167186,0.771468343362763,"MSS_TP53neg","",""
"1840","IGF1R signaling - WNT signaling",0.455969895636912,0.648411626314032,0.875924477652289,"MSS_TP53neg","",""
"1841","Metabolism - WNT signaling",-0.303033142506346,0.761864604284074,0.916618352029277,"MSS_TP53neg","",""
"1842","Mitosis - WNT signaling",1.30486921113609,0.191937386813484,0.682115943906381,"MSS_TP53neg","",""
"1843","Other - WNT signaling",1.35907742762245,0.174122054724543,0.705652537567887,"MSS_TP53neg","",""
"1844","Other, kinases - WNT signaling",0.326415457890324,0.744110043745248,0.909467831244192,"MSS_TP53neg","",""
"1845","PI3K/MTOR signaling - WNT signaling",1.15502680307346,0.248079450618807,0.690437989071621,"MSS_TP53neg","",""
"1846","Protein stability and degradation - WNT signaling",0.699860770047353,0.484014258883841,0.82820217631235,"MSS_TP53neg","",""
"1847","RTK signaling - WNT signaling",0.179984768875593,0.857164525606295,0.947392370406958,"MSS_TP53neg","",""
"1848","Unclassified - WNT signaling",-0.618493114863402,0.536250334978937,0.831367968994192,"MSS_TP53neg","",""
"1849","ABL signaling - Apoptosis regulation",1.24395772839736,0.213515121045539,0.493219929615196,"MSS_TP53pos","",""
"1850","ABL signaling - Cell cycle",1.74010681523334,0.081840263784979,0.320425439564918,"MSS_TP53pos",".",""
"1851","Apoptosis regulation - Cell cycle",1.11320444570215,0.265620633765362,0.502937429506546,"MSS_TP53pos","",""
"1852","ABL signaling - Chromatin histone acetylation",2.03256840790995,0.0420961459688701,0.243105242970225,"MSS_TP53pos","*",""
"1853","Apoptosis regulation - Chromatin histone acetylation",1.52944610800817,0.126153889467415,0.383441427197013,"MSS_TP53pos","",""
"1854","Cell cycle - Chromatin histone acetylation",0.746907667966909,0.45511929703051,0.648966405024986,"MSS_TP53pos","",""
"1855","ABL signaling - Chromatin histone methylation",2.2056218207553,0.027410489940062,0.197869474254823,"MSS_TP53pos","*",""
"1856","Apoptosis regulation - Chromatin histone methylation",1.73010212800093,0.0836120301145464,0.316629163220659,"MSS_TP53pos",".",""
"1857","Cell cycle - Chromatin histone methylation",1.1477300270688,0.251080031358703,0.495722113195388,"MSS_TP53pos","",""
"1858","Chromatin histone acetylation - Chromatin histone methylation",0.514264295977216,0.60706722057348,0.779069599735966,"MSS_TP53pos","",""
"1859","ABL signaling - Chromatin other",2.22512907497517,0.0260725744114936,0.194282731905001,"MSS_TP53pos","*",""
"1860","Apoptosis regulation - Chromatin other",1.9211927108858,0.0547074167754502,0.280831406113978,"MSS_TP53pos",".",""
"1861","Cell cycle - Chromatin other",0.975563497641765,0.329280820812936,0.551187460926001,"MSS_TP53pos","",""
"1862","Chromatin histone acetylation - Chromatin other",0.087613708510943,0.930183706264621,0.963553525323442,"MSS_TP53pos","",""
"1863","Chromatin histone methylation - Chromatin other",-0.476194938224258,0.633935505304489,0.800213670630257,"MSS_TP53pos","",""
"1864","ABL signaling - Cytoskeleton",1.65421636556647,0.0980835588161212,0.348573878254215,"MSS_TP53pos",".",""
"1865","Apoptosis regulation - Cytoskeleton",0.986587163901356,0.323845065434369,0.550060368495142,"MSS_TP53pos","",""
"1866","Cell cycle - Cytoskeleton",0.425770816493263,0.670274854136769,0.827986584521891,"MSS_TP53pos","",""
"1867","Chromatin histone acetylation - Cytoskeleton",-0.122443879994575,0.902547488719084,0.956369127954626,"MSS_TP53pos","",""
"1868","Chromatin histone methylation - Cytoskeleton",-0.551405455188824,0.581355761937019,0.754456073075569,"MSS_TP53pos","",""
"1869","Chromatin other - Cytoskeleton",-0.199136065075599,0.842156310295175,0.930804342957826,"MSS_TP53pos","",""
"1870","ABL signaling - DNA replication",0.749215778606863,0.453727160466041,0.650999838929536,"MSS_TP53pos","",""
"1871","Apoptosis regulation - DNA replication",-1.25332389145923,0.210087857044764,0.490204999771117,"MSS_TP53pos","",""
"1872","Cell cycle - DNA replication",-2.23287696009084,0.0255570593377354,0.196789356900562,"MSS_TP53pos","*",""
"1873","Chromatin histone acetylation - DNA replication",-2.25379445292848,0.0242091019476159,0.192838018962044,"MSS_TP53pos","*",""
"1874","Chromatin histone methylation - DNA replication",-2.25654010470613,0.0240368266145582,0.205648405480109,"MSS_TP53pos","*",""
"1875","Chromatin other - DNA replication",-2.79754019009766,0.00514933604464267,0.148687078289057,"MSS_TP53pos","**",""
"1876","Cytoskeleton - DNA replication",-1.50510113387788,0.132298077552252,0.391805845058593,"MSS_TP53pos","",""
"1877","ABL signaling - EGFR signaling",2.38070256417702,0.0172796577850371,0.199580047417178,"MSS_TP53pos","*",""
"1878","Apoptosis regulation - EGFR signaling",2.5170265443221,0.0118349912420989,0.195277355494632,"MSS_TP53pos","*",""
"1879","Cell cycle - EGFR signaling",1.19627850480867,0.23158789410709,0.495340773506832,"MSS_TP53pos","",""
"1880","Chromatin histone acetylation - EGFR signaling",0.0694705574282856,0.944615067785288,0.965513631231865,"MSS_TP53pos","",""
"1881","Chromatin histone methylation - EGFR signaling",-0.537060847810977,0.591225584053492,0.762978267689143,"MSS_TP53pos","",""
"1882","Chromatin other - EGFR signaling",-0.0351845484885803,0.971932583122846,0.980421077298591,"MSS_TP53pos","",""
"1883","Cytoskeleton - EGFR signaling",0.192380005186022,0.847444553417823,0.932189008759605,"MSS_TP53pos","",""
"1884","DNA replication - EGFR signaling",3.77037729275638,0.000163000933440619,0.037653215624783,"MSS_TP53pos","***","*"
"1885","ABL signaling - ERK MAPK signaling",2.28259389348143,0.0224543010004668,0.22551928396121,"MSS_TP53pos","*",""
"1886","Apoptosis regulation - ERK MAPK signaling",2.3970998065526,0.016525421728389,0.200914337855677,"MSS_TP53pos","*",""
"1887","Cell cycle - ERK MAPK signaling",0.999030014321513,0.317780151801204,0.543757148637615,"MSS_TP53pos","",""
"1888","Chromatin histone acetylation - ERK MAPK signaling",-0.106573718077882,0.91512716974623,0.965271124252873,"MSS_TP53pos","",""
"1889","Chromatin histone methylation - ERK MAPK signaling",-0.676558300837987,0.498686243770524,0.689799534796353,"MSS_TP53pos","",""
"1890","Chromatin other - ERK MAPK signaling",-0.244938772959184,0.806503839434404,0.904380518977414,"MSS_TP53pos","",""
"1891","Cytoskeleton - ERK MAPK signaling",0.0632297477418679,0.94958355689444,0.966316306795663,"MSS_TP53pos","",""
"1892","DNA replication - ERK MAPK signaling",3.755668851841,0.000172879157754953,0.0199675427206971,"MSS_TP53pos","***","*"
"1893","EGFR signaling - ERK MAPK signaling",-0.275845112636582,0.782667032524012,0.895030121351716,"MSS_TP53pos","",""
"1894","ABL signaling - Genome integrity",1.62947381309005,0.103212754105398,0.350619797034514,"MSS_TP53pos","",""
"1895","Apoptosis regulation - Genome integrity",0.893120186853884,0.371792813579775,0.572560932912853,"MSS_TP53pos","",""
"1896","Cell cycle - Genome integrity",-0.279990591280896,0.779484723385613,0.895825726876003,"MSS_TP53pos","",""
"1897","Chromatin histone acetylation - Genome integrity",-0.962672909369939,0.335711695967366,0.553924298346154,"MSS_TP53pos","",""
"1898","Chromatin histone methylation - Genome integrity",-1.31135528125034,0.189737759622144,0.486993583030171,"MSS_TP53pos","",""
"1899","Chromatin other - Genome integrity",-1.24229806573204,0.214126608765291,0.489735115096854,"MSS_TP53pos","",""
"1900","Cytoskeleton - Genome integrity",-0.576148007665245,0.564515144396531,0.745159990603422,"MSS_TP53pos","",""
"1901","DNA replication - Genome integrity",2.11594969439602,0.0343490862763448,0.208806287627254,"MSS_TP53pos","*",""
"1902","EGFR signaling - Genome integrity",-1.57813048367897,0.114535636357926,0.377967599981154,"MSS_TP53pos","",""
"1903","ERK MAPK signaling - Genome integrity",-1.39479233562677,0.163078470801689,0.448465794704646,"MSS_TP53pos","",""
"1904","ABL signaling - Hormone-related",0.269376535988065,0.787639940597946,0.896279932404559,"MSS_TP53pos","",""
"1905","Apoptosis regulation - Hormone-related",-1.25840502557635,0.20824531532608,0.501090290003379,"MSS_TP53pos","",""
"1906","Cell cycle - Hormone-related",-1.89788013991592,0.0577118731123019,0.283647716785994,"MSS_TP53pos",".",""
"1907","Chromatin histone acetylation - Hormone-related",-2.15946020241566,0.030814481671654,0.209357213710355,"MSS_TP53pos","*",""
"1908","Chromatin histone methylation - Hormone-related",-2.2774561678991,0.0227589992562412,0.210293153127669,"MSS_TP53pos","*",""
"1909","Chromatin other - Hormone-related",-2.4531838383064,0.0141597952117376,0.192406629053611,"MSS_TP53pos","*",""
"1910","Cytoskeleton - Hormone-related",-1.64074799192731,0.100849738194828,0.352974083681897,"MSS_TP53pos","",""
"1911","DNA replication - Hormone-related",-0.589267013299361,0.555682169371336,0.750658369150752,"MSS_TP53pos","",""
"1912","EGFR signaling - Hormone-related",-2.76279063003259,0.00573095151038245,0.147094422099816,"MSS_TP53pos","**",""
"1913","ERK MAPK signaling - Hormone-related",-2.65581705450082,0.00791165223298686,0.166144696892724,"MSS_TP53pos","**",""
"1914","Genome integrity - Hormone-related",-1.76885219307875,0.076918544038028,0.317288994156866,"MSS_TP53pos",".",""
"1915","ABL signaling - IGF1R signaling",1.76381673516904,0.0777628389993806,0.31514413699749,"MSS_TP53pos",".",""
"1916","Apoptosis regulation - IGF1R signaling",1.12799896556234,0.259320356008425,0.499191685316218,"MSS_TP53pos","",""
"1917","Cell cycle - IGF1R signaling",0.143264572142538,0.886081234495532,0.947614653557721,"MSS_TP53pos","",""
"1918","Chromatin histone acetylation - IGF1R signaling",-0.597408195226796,0.550234883545309,0.747672106464508,"MSS_TP53pos","",""
"1919","Chromatin histone methylation - IGF1R signaling",-1.02609870905271,0.304845058746108,0.54168621977193,"MSS_TP53pos","",""
"1920","Chromatin other - IGF1R signaling",-0.782115632023032,0.434146620721257,0.626799183666315,"MSS_TP53pos","",""
"1921","Cytoskeleton - IGF1R signaling",-0.328619847997273,0.742443044026155,0.87950945215406,"MSS_TP53pos","",""
"1922","DNA replication - IGF1R signaling",2.08913581586476,0.036695499108091,0.217350263947924,"MSS_TP53pos","*",""
"1923","EGFR signaling - IGF1R signaling",-0.914305078383891,0.360556562868538,0.570469630292001,"MSS_TP53pos","",""
"1924","ERK MAPK signaling - IGF1R signaling",-0.722316449037849,0.47009994203459,0.662152967134087,"MSS_TP53pos","",""
"1925","Genome integrity - IGF1R signaling",0.397942609982369,0.690672490035082,0.848645453181405,"MSS_TP53pos","",""
"1926","Hormone-related - IGF1R signaling",1.89612166311114,0.0579439586576104,0.27885530103975,"MSS_TP53pos",".",""
"1927","ABL signaling - Metabolism",1.19995002394684,0.230158750330635,0.501572371003554,"MSS_TP53pos","",""
"1928","Apoptosis regulation - Metabolism",0.212960850482151,0.831357498991153,0.927746774236504,"MSS_TP53pos","",""
